,chembl_id,value,smiles
132,CHEMBL108862,200000.0,C=CCc1ccc(O)cc1
133,CHEMBL1088939,300000.0,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
134,CHEMBL1089339,5200.0,Cc1cccc(NC(=O)CCCCC(=O)NO)c1
135,CHEMBL1089917,300000.0,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
136,CHEMBL1090365,300000.0,COc1cc(/C=N/c2ccccc2)ccc1O
137,CHEMBL1091038,1960.0,COC(=O)/C(C)=C\C[C@@]12OC(C)(C)[C@@H]3C[C@@H](C=C4C(=O)c5c(O)c6c(c(CC=C(C)C)c5O[C@]431)O[C@]1(C)CCC(=C(C)C)C6C1)C2=O
138,CHEMBL1091395,1530.0,COC(=O)/C(C)=C\C[C@@]12OC(C)(C)[C@@H]3C[C@@H](C=C4C(=O)c5c(O)c(C6C[C@](C)(OC)CCC6=C(C)C)c6c(c5O[C@]431)CCC(C)(C)O6)C2=O
139,CHEMBL1091396,2530.0,COC(=O)/C(C)=C\C[C@@]12OC(C)(C)[C@@H]3C[C@@H](C=C4C(=O)c5c(O)c6c(c(CC=C(C)C)c5O[C@]431)O[C@](C)(CCC=C(C)C)C=C6)C2=O
140,CHEMBL1091487,9900.0,COc1ccc(NC(=O)CCCCC(=O)NO)cc1
141,CHEMBL1091624,300000.0,Oc1ccc(/C=N/c2ccccc2)cc1
142,CHEMBL1091627,300000.0,COc1ccc(/N=C/c2ccc(O)cc2)cc1
143,CHEMBL1091628,300000.0,Oc1ccc(/C=N/c2ccc(O)cc2)cc1
144,CHEMBL1091629,6800.0,Oc1ccc(/C=N/c2ccccc2)cc1O
145,CHEMBL1091644,10000.0,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1
146,CHEMBL1092032,28700.0,Cc1ccc(NC(=O)CCCCC(=O)NO)c(C)c1
147,CHEMBL1092509,4800.0,O=C1Nc2c(Br)cccc2/C1=C1/Nc2ccccc2/C1=N\O
148,CHEMBL109266,100000.0,COc1ccc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1O
